ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW,Timestamp
AL121990,          JOSEPHINE,19901005,1800,  , HU,34.1N,38.4W,75,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-10-05 18:00:00
AL071954,              DOLLY,19540901,1800,  , HU,31.7N,69.8W,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1954-09-01 18:00:00
AL021960,               ABBY,19600715,600, L, HU,16.3N,86.6W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1960-07-15 06:00:00
AL172005,           PHILIPPE,20050920,0,  , HU,17.7N,56.6W,70,985,75,75,30,30,30,30,20,20,15,15,0,0,2005-09-20 00:00:00
AL121951,            UNNAMED,19511208,0,  , HU,34.0N,46.3W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951-12-08 00:00:00
AL101953,               GAIL,19531003,1800,  , HU,14.7N,43.6W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1953-10-03 18:00:00
AL072014,                FAY,20141012,810, L, HU,32.3N,64.7W,70,984,150,150,120,120,50,60,60,60,0,20,20,0,2014-10-12 08:10:00
AL101949,            UNNAMED,19490922,0,  , HU,17.5N,67.6W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1949-09-22 00:00:00
AL131950,               LOVE,19501020,1200,  , HU,26.0N,87.3W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1950-10-20 12:00:00
AL102000,           FLORENCE,20000916,1800,  , HU,36.1N,61.8W,70,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-09-16 18:00:00
AL112000,             GORDON,20000917,600,  , HU,26.1N,84.9W,70,981,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000-09-17 06:00:00
AL032014,             BERTHA,20140804,1200,  , HU,26.8N,73.6W,70,998,140,100,30,40,40,40,0,0,20,20,0,0,2014-08-04 12:00:00
AL132001,              KAREN,20011014,600,  , HU,38.6N,63.7W,70,982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2001-10-14 06:00:00
AL082001,          GABRIELLE,20010917,1200,  , HU,35.3N,66.6W,70,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2001-09-17 12:00:00
AL092012,              ISAAC,20120829,600,  , HU,29.1N,90.0W,70,966,180,150,150,130,90,80,60,40,50,50,0,0,2012-08-29 06:00:00
AL011970,               ALMA,19700520,1800,  , HU,17.2N,81.6W,70,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-05-20 18:00:00
AL131990,              KLAUS,19901005,1200,  , HU,17.2N,61.2W,70,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-10-05 12:00:00
AL031990,             BERTHA,19900802,0,  , HU,44.2N,60.5W,70,973,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-08-02 00:00:00
AL132007,            LORENZO,20070928,0,  , HU,20.5N,96.3W,70,990,40,40,60,40,15,30,30,15,10,20,20,10,2007-09-28 00:00:00
AL162007,               NOEL,20071102,0,  , HU,26.4N,76.5W,70,981,200,175,60,100,75,60,0,0,40,0,0,0,2007-11-02 00:00:00
AL041994,              CHRIS,19940819,1200,  , HU,19.0N,53.2W,70,979,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1994-08-19 12:00:00
AL051968,              DOLLY,19680814,1200,  , HU,39.8N,51.3W,70,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1968-08-14 12:00:00
AL231978,             KENDRA,19781030,1200,  , HU,28.9N,72.6W,70,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1978-10-30 12:00:00
AL201984,               LILI,19841221,1200,  , HU,29.0N,52.0W,70,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1984-12-21 12:00:00
AL101981,             DENNIS,19810821,0,  , HU,37.1N,70.4W,70,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1981-08-21 00:00:00
AL041983,              BARRY,19830828,1800,  , HU,25.4N,97.5W,70,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1983-08-28 18:00:00
AL071980,            CHARLEY,19800823,1800,  , HU,38.0N,64.7W,70,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-08-23 18:00:00
AL091980,            GEORGES,19800908,0,  , HU,40.2N,59.0W,70,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-08 00:00:00
AL141973,               FRAN,19731012,0,  , HU,42.7N,25.8W,70,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1973-10-12 00:00:00
AL071988,           FLORENCE,19880910,200, L, HU,29.1N,89.3W,70,984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1988-09-10 02:00:00
AL181971,              IRENE,19710918,1800,  , HU,11.4N,82.3W,70,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1971-09-18 18:00:00
AL041989,            CHANTAL,19890801,1300, L, HU,29.6N,94.4W,70,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1989-08-01 13:00:00
AL131972,               DAWN,19720908,0,  , HU,35.2N,70.8W,70,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1972-09-08 00:00:00
AL131977,             EVELYN,19771015,600,  , HU,42.4N,61.5W,70,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1977-10-15 06:00:00
AL051986,            CHARLEY,19860818,0,  , HU,36.5N,75.8W,70,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1986-08-18 00:00:00
AL041996,              DOLLY,19960823,1200, L, HU,21.6N,97.7W,70,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996-08-23 12:00:00
AL122012,             LESLIE,20120905,1800,  , HU,25.8N,62.7W,70,982,150,200,60,140,80,60,30,50,20,20,15,15,2012-09-05 18:00:00
AL051997,              DANNY,19970718,1200,  , HU,29.5N,89.4W,70,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1997-07-18 12:00:00
AL101961,              JENNY,19611107,0,  , HU,28.5N,52.4W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1961-11-07 00:00:00
AL041963,              CINDY,19630917,0,  , HU,28.0N,93.9W,70,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-09-17 00:00:00
AL202005,               STAN,20051004,1200, L, HU,18.6N,94.9W,70,977,90,75,75,75,45,30,30,30,15,15,15,15,2005-10-04 12:00:00
AL142011,              MARIA,20110916,600,  , HU,39.8N,62.1W,70,983,180,180,60,60,100,100,30,30,40,40,0,0,2011-09-16 06:00:00
AL031966,              CELIA,19660721,0,  , HU,36.1N,65.7W,70,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1966-07-21 00:00:00
AL061965,              ELENA,19651018,600,  , HU,37.3N,46.4W,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1965-10-18 06:00:00
AL111966,               LOIS,19661108,0,  , HU,24.8N,49.8W,70,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1966-11-08 00:00:00
AL242005,              VINCE,20051009,1800,  , HU,34.1N,18.9W,65,988,70,70,70,70,30,30,30,30,15,15,15,15,2005-10-09 18:00:00
AL152011,               NATE,20110909,0,  , HU,19.7N,92.1W,65,994,75,90,120,90,0,50,90,0,0,40,0,0,2011-09-09 00:00:00
AL202010,              SHARY,20101030,0,  , HU,31.3N,64.0W,65,990,60,90,60,40,0,40,30,0,0,10,0,0,2010-10-30 00:00:00
AL062006,            ERNESTO,20060827,600,  , HU,16.9N,72.7W,65,992,80,70,20,50,25,20,10,10,10,0,0,0,2006-08-27 06:00:00
AL122007,              KAREN,20070926,1200,  , HU,11.7N,42.4W,65,988,90,60,40,45,60,40,25,30,40,30,0,15,2007-09-26 12:00:00
AL032005,              CINDY,20050706,0,  , HU,28.5N,90.3W,65,992,90,90,40,60,30,30,20,25,20,20,0,0,2005-07-06 00:00:00
AL132004,               LISA,20041002,1200,  , HU,41.6N,39.1W,65,987,60,90,60,40,40,50,0,0,20,20,0,0,2004-10-02 12:00:00
AL021968,             BRENDA,19680624,1800,  , HU,35.7N,56.6W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1968-06-24 18:00:00
AL011968,               ABBY,19680604,0,  , HU,25.1N,83.3W,65,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1968-06-04 00:00:00
AL281969,            UNNAMED,19691105,600,  , HU,31.4N,35.0W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1969-11-05 06:00:00
AL211969,            UNNAMED,19690926,0,  , HU,44.5N,56.0W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1969-09-26 00:00:00
AL021966,              BECKY,19660702,1800,  , HU,39.5N,53.8W,65,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1966-07-02 18:00:00
AL171974,           GERTRUDE,19740930,1200,  , HU,11.0N,56.6W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1974-09-30 12:00:00
AL211976,              HOLLY,19761024,1200,  , HU,24.9N,58.1W,65,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1976-10-24 12:00:00
AL191970,            UNNAMED,19701027,600,  , HU,37.8N,35.3W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1970-10-27 06:00:00
AL061953,              DOLLY,19530911,1800,  , HU,29.9N,67.8W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1953-09-11 18:00:00
AL071955,             GLADYS,19550905,2200, L, HU,23.1N,97.8W,65,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1955-09-05 22:00:00
AL111951,                JIG,19511016,600,  , HU,31.5N,73.9W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1951-10-16 06:00:00
AL051963,              DEBRA,19630923,0,  , HU,26.6N,48.2W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-09-23 00:00:00
AL071959,              FLORA,19590911,1500, P, HU,29.2N,41.6W,65,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1959-09-11 15:00:00
AL041959,              CINDY,19590709,400, L, HU,33.0N,79.6W,65,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1959-07-09 04:00:00
AL031997,               BILL,19970712,1800,  , HU,39.6N,58.4W,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1997-07-12 18:00:00
AL131996,              MARCO,19961120,1200,  , HU,14.2N,77.8W,65,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1996-11-20 12:00:00
AL121998,               LISA,19981009,1800,  , HU,47.1N,39.3W,65,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1998-10-09 18:00:00
AL161995,               NOEL,19950928,1800,  , HU,15.2N,42.6W,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1995-09-28 18:00:00
AL011995,            ALLISON,19950605,0,  , HU,27.6N,86.1W,65,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1995-06-05 00:00:00
AL162001,               NOEL,20011105,1800,  , HU,38.8N,50.2W,65,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2001-11-05 18:00:00
AL052003,              DANNY,20030718,1800,  , HU,39.2N,53.4W,65,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2003-07-18 18:00:00
AL072004,             GASTON,20040829,1400, L, HU,33.0N,79.6W,65,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2004-08-29 14:00:00
AL082003,              ERIKA,20030816,1200,  , HU,25.2N,97.6W,65,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2003-08-16 12:00:00
AL051983,            CHANTAL,19830912,1200,  , HU,34.0N,56.3W,65,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1983-09-12 12:00:00
AL141984,           HORTENSE,19840925,1800,  , HU,29.7N,60.8W,65,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1984-09-25 18:00:00
AL021985,                BOB,19850725,300, L, HU,32.2N,80.5W,65,1003,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1985-07-25 03:00:00
AL041979,                BOB,19790711,1200,  , HU,29.1N,90.6W,65,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1979-07-11 12:00:00
AL071977,              CLARA,19770909,0,  , HU,35.5N,64.6W,65,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1977-09-09 00:00:00
AL061977,               BABE,19770905,1200,  , HU,29.5N,91.2W,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1977-09-05 12:00:00
AL101980,               EARL,19800910,600,  , HU,45.2N,36.0W,65,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1980-09-10 06:00:00
AL141990,               LILI,19901013,600,  , HU,33.2N,72.5W,65,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1990-10-13 06:00:00
AL091993,             HARVEY,19930920,1800,  , HU,35.6N,55.2W,65,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-09-20 18:00:00
AL071993,              FLOYD,19930910,1200,  , HU,46.5N,42.5W,65,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1993-09-10 12:00:00
AL121991,            UNNAMED,19911102,0,  , HU,39.5N,65.7W,65,981,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1991-11-02 00:00:00
AL021987,             ARLENE,19870823,600,  , HU,44.0N,39.0W,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1987-08-23 06:00:00
AL041988,              DEBBY,19880903,0, L, HU,20.7N,97.3W,65,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1988-09-03 00:00:00
AL131987,              FLOYD,19871012,2100, L, HU,25.1N,80.5W,65,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1987-10-12 21:00:00
